pontoId,lat,lon,lat_pred,lon_pred,erro_loc
983,-8.0724020000000003,-34.893658000000002,-8.072581556216727,-34.892956223696395,79.79882760144956
2856,-8.0623660000000008,-34.887782999999999,-8.068796009240504,-34.88854969317673,719.9497164653902
2868,-8.0622340000000001,-34.887959000000002,-8.064343547769626,-34.891528472108035,457.66734707548255
599,-8.0742200000000004,-34.900371999999997,-8.073999822542605,-34.90073280802234,46.661132329379605
943,-8.0724929999999997,-34.896769999999997,-8.07204507865596,-34.89950883938923,305.61339711591535
2443,-8.0657910000000008,-34.890529999999998,-8.063265832261607,-34.889939825476354,288.20564825274386
2567,-8.0649390000000007,-34.885261999999997,-8.068278935366362,-34.88838556347286,506.14704201711015
2810,-8.0628309999999992,-34.897292999999998,-8.06362690025463,-34.89278702022598,503.9209155480031
2010,-8.0685059999999993,-34.889533999999998,-8.068463306509091,-34.89020423149549,73.94116106088634
1506,-8.0698220000000003,-34.894421000000001,-8.06954052646375,-34.89428392469685,34.74672002764796
518,-8.0746289999999998,-34.890262999999997,-8.074558569745765,-34.89002610862475,27.230447035277813
545,-8.0744849999999992,-34.890166999999998,-8.073412987970723,-34.89048100387692,124.11382372751447
2354,-8.0660190000000007,-34.896518999999998,-8.067850572103408,-34.89695049417537,209.12857366993293
1725,-8.0692450000000004,-34.888061999999998,-8.068728933889407,-34.88987593294407,207.78428665210672
1681,-8.0693560000000009,-34.896476999999997,-8.069599813932422,-34.896541555319246,28.02696862809188
2822,-8.0627200000000006,-34.901363000000003,-8.067244436729402,-34.902676715818835,523.4719756900906
2062,-8.0682410000000004,-34.890022000000002,-8.067896665756775,-34.89037455651173,54.52110568130617
988,-8.0723839999999996,-34.892155000000002,-8.071923540346559,-34.89221692501403,51.65266916949979
2077,-8.06813,-34.890324,-8.067998904190434,-34.89044755605317,19.93818326504097
2761,-8.0634160000000001,-34.886485999999998,-8.070523481699622,-34.88703510691232,792.6246801709065
862,-8.0726940000000003,-34.895015999999998,-8.072159936853224,-34.89559773261061,87.34027560647685
1436,-8.0700020000000006,-34.894081,-8.070277843930246,-34.89344739071198,76.20208748327859
1005,-8.0722880000000004,-34.900691999999999,-8.072445368181276,-34.9008720048722,26.437181105863466
732,-8.0732300000000006,-34.896503000000003,-8.072868458472156,-34.89720537279018,87.15230644920362
1095,-8.0716610000000006,-34.897162999999999,-8.07188440030637,-34.8964949990613,77.6245084625342
765,-8.0731249999999992,-34.89629,-8.075145031882057,-34.89522252351963,253.5038350004733
1478,-8.0699020000000008,-34.890250999999999,-8.069565501997957,-34.89003527661617,44.31789990354509
981,-8.0724040000000006,-34.892338000000002,-8.072497550367613,-34.891663493344424,74.98360046127705
2455,-8.0657750000000004,-34.887829000000004,-8.065175433254973,-34.88679129646615,132.2757531597911
2913,-8.0609029999999997,-34.905017999999998,-8.068626946953096,-34.90227054618988,910.572326160685
952,-8.0724800000000005,-34.894154,-8.07233959108121,-34.89419019934822,16.113375567685093
1998,-8.0685590000000005,-34.896652000000003,-8.06875731883751,-34.89733290293735,78.13968211334621
280,-8.0761120000000002,-34.894767999999999,-8.07538905751061,-34.89461812403333,82.06346344700248
2326,-8.0662559999999992,-34.889378000000001,-8.065984417895184,-34.88536734321329,442.5841309305911
1831,-8.0689390000000003,-34.900039999999997,-8.069565573780082,-34.900266365801194,73.99490020884723
2192,-8.0671040000000005,-34.892493999999999,-8.068798889679455,-34.89430689588692,274.5074900120252
679,-8.073715,-34.900509,-8.073740530827557,-34.89994891184106,61.72697951880387
1575,-8.0696189999999994,-34.894821,-8.069234314184294,-34.89442920264392,60.747813972221415
2494,-8.0655160000000006,-34.886932000000002,-8.066104711790414,-34.88617393427343,106.06922484272829
199,-8.0764270000000007,-34.895896999999998,-8.076253793892954,-34.897672642308194,196.43059972942157
1361,-8.0703230000000001,-34.897075999999998,-8.0711293252409,-34.89692648422709,91.1577829383536
1984,-8.0685710000000004,-34.896628999999997,-8.067996715558861,-34.89632132243171,72.28553651314978
1084,-8.0717619999999997,-34.897224000000001,-8.070261786358724,-34.89593402986019,219.08116169919307
2290,-8.0665689999999994,-34.896853999999998,-8.067987161662163,-34.89758531040969,177.05726714183479
101,-8.0770859999999995,-34.899464000000002,-8.075923752097413,-34.89874615503325,151.48447273119555
897,-8.0725870000000004,-34.894553999999999,-8.0722728666118,-34.893278285908714,144.7258419578325
