pontoId,lat,lon,lat_pred,lon_pred,erro_loc
280,-8.0761120000000002,-34.894767999999999,0,0,inf
2326,-8.0662559999999992,-34.889378000000001,-8.077882906797452,-34.90157218787164,1863.804898172301
1831,-8.0689390000000003,-34.900039999999997,0,0,inf
2192,-8.0671040000000005,-34.892493999999999,0,0,inf
679,-8.073715,-34.900509,0,0,inf
1575,-8.0696189999999994,-34.894821,0,0,inf
2494,-8.0655160000000006,-34.886932000000002,-8.067525952243377,-34.8886448868809,292.4261259194445
199,-8.0764270000000007,-34.895896999999998,0,0,inf
1361,-8.0703230000000001,-34.897075999999998,0,0,inf
1984,-8.0685710000000004,-34.896628999999997,0,0,inf
1084,-8.0717619999999997,-34.897224000000001,0,0,inf
2290,-8.0665689999999994,-34.896853999999998,0,0,inf
101,-8.0770859999999995,-34.899464000000002,-8.071612578841684,-34.89235785039151,991.1920176514811
897,-8.0725870000000004,-34.894553999999999,0,0,inf
1191,-8.0709479999999996,-34.895862999999999,0,0,inf
1282,-8.0706229999999994,-34.896149000000001,-8.067360772427085,-34.893217269963785,485.5517984028645
2461,-8.0657209999999999,-34.887669000000002,-8.066785785008433,-34.89001575116238,284.2020325814898
2600,-8.0645880000000005,-34.894278999999997,0,0,inf
2850,-8.0623760000000004,-34.887779000000002,-8.06204683206545,-34.89492885722955,788.0205855783652
1467,-8.0699299999999994,-34.897551999999997,0,0,inf
1134,-8.0713159999999995,-34.900764000000002,-8.06870259063752,-34.89344718916182,856.3495205916765
1508,-8.0698179999999997,-34.900790999999998,-8.06768345257514,-34.89739658103471,442.70906691434135
1195,-8.0709250000000008,-34.891781000000002,0,0,inf
144,-8.0767760000000006,-34.896996000000001,0,0,inf
1172,-8.0710870000000003,-34.891975000000002,0,0,inf
595,-8.0742239999999992,-34.890262999999997,0,0,inf
1030,-8.0721290000000003,-34.890697000000003,0,0,inf
153,-8.0766950000000008,-34.896811999999997,0,0,inf
2715,-8.0637229999999995,-34.889007999999997,-8.070008904268754,-34.88966021005692,702.63927064696
2772,-8.0632999999999999,-34.888748,-8.069894503239551,-34.891123226270025,778.5080975750673
2095,-8.0680300000000003,-34.890555999999997,-8.067654494594409,-34.896471481568184,652.5984236739844
1810,-8.0690109999999997,-34.899856999999997,0,0,inf
2758,-8.0634720000000009,-34.888851000000003,-8.066748182873635,-34.89363505464323,640.4099023829832
1973,-8.0685850000000006,-34.889366000000003,-8.066795091371215,-34.88866114875371,213.62171414034515
353,-8.0757220000000007,-34.893695999999998,0,0,inf
918,-8.0725449999999999,-34.890686000000002,0,0,inf
2193,-8.0670999999999999,-34.894257000000003,0,0,inf
648,-8.0738939999999992,-34.893867,0,0,inf
2023,-8.0684740000000001,-34.889595,0,0,inf
1805,-8.0690229999999996,-34.895912000000003,0,0,inf
2635,-8.0642010000000006,-34.893661000000002,-8.064443680052667,-34.89558917457627,213.99128092879465
761,-8.0731509999999993,-34.900620000000004,-8.071594686521417,-34.895453994436316,594.4871792784377
2413,-8.0658080000000005,-34.890656,-8.070256207948757,-34.900347545174746,1176.0537385191246
1072,-8.0718709999999998,-34.897263000000002,0,0,inf
2283,-8.0666159999999998,-34.895149000000004,0,0,inf
1063,-8.0719290000000008,-34.892223000000001,0,0,inf
355,-8.0757030000000007,-34.899943999999998,-8.075942981760969,-34.89952389302979,53.39649128552285
1543,-8.0697080000000003,-34.890701,0,0,inf
130,-8.0768799999999992,-34.899559000000004,-8.069176554266942,-34.89432682275053,1032.251022641579
987,-8.0723889999999994,-34.892268999999999,0,0,inf
238,-8.0763250000000006,-34.895397000000003,0,0,inf
1896,-8.0687730000000002,-34.889617999999999,-8.068905095502892,-34.89267149496622,336.49255473023294
1738,-8.0692240000000002,-34.895569000000002,0,0,inf
2053,-8.0683059999999998,-34.899512999999999,0,0,inf
949,-8.0724870000000006,-34.900680999999999,0,0,inf
1844,-8.0689060000000001,-34.889633000000003,-8.072234450222727,-34.89307611352364,529.7822467895655
2947,-8.0594260000000002,-34.906692999999997,-8.060688456522797,-34.89821475844901,943.9215870672267
1302,-8.0705489999999998,-34.896926999999998,0,0,inf
2797,-8.0629849999999994,-34.888584000000002,-8.069601201771208,-34.8905130975826,765.7308541835325
1381,-8.0702020000000001,-34.893818000000003,0,0,inf
1891,-8.0687909999999992,-34.888934999999996,-8.065889864616528,-34.89051585799499,366.54678381471194
435,-8.0753559999999993,-34.900066000000002,-8.071820996503435,-34.8931558383247,856.3072166122357
2131,-8.0677389999999995,-34.892924999999998,0,0,inf
50,-8.0773709999999994,-34.899380000000001,-8.06903842355151,-34.89443192322029,1074.815069090902
2726,-8.0636430000000008,-34.896510999999997,0,0,inf
2827,-8.0626280000000001,-34.901375000000002,-8.063158849688527,-34.89204432295656,1028.9622155065936
2684,-8.0638919999999992,-34.901459000000003,0,0,inf
547,-8.0744830000000007,-34.900295,0,0,inf
2253,-8.0667819999999999,-34.894843999999999,0,0,inf
1736,-8.0692280000000007,-34.899292000000003,0,0,inf
1407,-8.0700950000000002,-34.889842999999999,-8.066344520201918,-34.88892310837783,429.1552348848033
1492,-8.0698600000000003,-34.889502999999998,-8.070493463480068,-34.89235942367286,322.26641534305105
1650,-8.0694409999999994,-34.900638999999998,-8.067072713700636,-34.89693712887877,485.23151370339525
1402,-8.0701099999999997,-34.889552999999999,0,0,inf
2927,-8.0606659999999994,-34.905265999999997,-8.060756681283213,-34.890929917663144,1578.3821966692174
528,-8.07456,-34.890197999999998,0,0,inf
576,-8.0742949999999993,-34.900329999999997,0,0,inf
2341,-8.0661249999999995,-34.896259000000001,0,0,inf
2269,-8.0666919999999998,-34.893692000000001,0,0,inf
1632,-8.0694909999999993,-34.895054000000002,0,0,inf
1293,-8.0705810000000007,-34.893002000000003,0,0,inf
2504,-8.0654339999999998,-34.886726000000003,-8.068527371630948,-34.88928873381878,444.8800325380057
722,-8.0732809999999997,-34.900588999999997,-8.071398022750213,-34.89224654854071,942.0103671988128
666,-8.0737729999999992,-34.898387999999997,-8.070697202210184,-34.89328878360133,657.3663827146088
299,-8.0760020000000008,-34.894440000000003,0,0,inf
57,-8.077356,-34.898814999999999,-8.071224826240591,-34.89133746750957,1068.8702380967152
1876,-8.0688320000000004,-34.900351999999998,0,0,inf
2118,-8.0678850000000004,-34.890521999999997,-8.07088220805756,-34.8931269713369,439.6830826796155
1419,-8.0700520000000004,-34.893996999999999,0,0,inf
760,-8.0731529999999996,-34.896338999999998,0,0,inf
1635,-8.0694809999999997,-34.889502999999998,-8.065207305283032,-34.8887826161259,481.78593151261794
333,-8.0758390000000002,-34.893935999999997,0,0,inf
1209,-8.0708289999999998,-34.891758000000003,0,0,inf
1510,-8.0698109999999996,-34.894558000000004,0,0,inf
2097,-8.068028,-34.890552999999997,-8.066287121262894,-34.890389974894184,194.40716793447126
671,-8.0737640000000006,-34.898311999999997,0,0,inf
2531,-8.0652159999999995,-34.901370999999997,-8.067436081637352,-34.89417074362512,830.2596654279067
1070,-8.0718770000000006,-34.900734,-8.070752054663268,-34.894628816800356,683.6812562781087
2239,-8.0668749999999996,-34.896301000000001,0,0,inf
6,-8.0775459999999999,-34.899287999999999,-8.071948198429228,-34.894906378329715,787.486168415271
626,-8.0740700000000007,-34.890338999999997,0,0,inf
2639,-8.064171,-34.897075999999998,-8.063380139134757,-34.89398713513348,351.2564073238297
1276,-8.0706389999999999,-34.891953000000001,0,0,inf
2084,-8.0680770000000006,-34.890667000000001,-8.070397805860784,-34.89483574132871,526.5303014513994
1327,-8.0704569999999993,-34.900905999999999,-8.070455413912567,-34.89805783917279,313.56453378582586
956,-8.0724730000000005,-34.892315000000004,0,0,inf
592,-8.0742250000000002,-34.900364000000003,-8.073891179455696,-34.89803882805752,258.6616754699302
1850,-8.0688849999999999,-34.888741000000003,0,0,inf
1873,-8.0688379999999995,-34.900393999999999,0,0,inf
1587,-8.0696060000000003,-34.890701,0,0,inf
2039,-8.0684020000000007,-34.889732000000002,-8.066490624057526,-34.89003561432946,215.1477916258868
998,-8.0723400000000005,-34.900688000000002,0,0,inf
1554,-8.0696829999999995,-34.900734,-8.065525238189384,-34.897554989185025,579.858310859409
335,-8.0758209999999995,-34.896178999999997,-8.06988696883188,-34.89100083116747,871.9934614951279
2167,-8.0672429999999995,-34.893974,0,0,inf
2431,-8.0657960000000006,-34.890220999999997,-8.069992727971707,-34.89714432868766,893.725538745969
2912,-8.0609640000000002,-34.904952999999999,-8.062575410740209,-34.89438519566845,1177.1898888487312
1704,-8.0692880000000002,-34.888081,-8.065549237285666,-34.888301998126295,416.44281347226115
1473,-8.0699129999999997,-34.890262999999997,-8.067748767548473,-34.89322399964523,405.19355357087863
503,-8.0747389999999992,-34.890636000000001,0,0,inf
2911,-8.0610300000000006,-34.904888,-8.05968966341405,-34.89526119320751,1070.3044970309024
1262,-8.0706799999999994,-34.892048000000003,0,0,inf
2114,-8.0679169999999996,-34.892325999999997,0,0,inf
829,-8.0728609999999996,-34.896641000000002,0,0,inf
2169,-8.0672200000000007,-34.896782000000002,0,0,inf
2237,-8.0668810000000004,-34.889885,-8.074703958219883,-34.90044910320026,1452.3571913003102
2480,-8.0656009999999991,-34.892693000000001,0,0,inf
811,-8.0729129999999998,-34.896628999999997,0,0,inf
1853,-8.0688779999999998,-34.889617999999999,0,0,inf
1272,-8.0706559999999996,-34.896740000000001,0,0,inf
2619,-8.0643829999999994,-34.889384999999997,-8.067300016341374,-34.88873744053071,332.10002784748247
2857,-8.0623489999999993,-34.901618999999997,-8.06566807123665,-34.89634824473748,687.7063745059627
655,-8.0738350000000008,-34.898620999999999,0,0,inf
2594,-8.0646769999999997,-34.894238000000001,0,0,inf
1551,-8.0696870000000001,-34.890633000000001,0,0,inf
2145,-8.0675519999999992,-34.896740000000001,0,0,inf
1194,-8.0709309999999999,-34.900844999999997,-8.069995518552705,-34.89603994796709,539.1358602830056
950,-8.0724859999999996,-34.892521000000002,0,0,inf
2489,-8.0655599999999996,-34.892735000000002,0,0,inf
727,-8.0732389999999992,-34.896476999999997,0,0,inf
119,-8.0769559999999991,-34.897385,0,0,inf
1728,-8.0692369999999993,-34.895519,0,0,inf
56,-8.0773569999999992,-34.898570999999997,0,0,inf
2019,-8.0684830000000005,-34.891361000000003,0,0,inf
1950,-8.0686339999999994,-34.891078999999998,0,0,inf
558,-8.0744129999999998,-34.890194000000001,-8.068483072865273,-34.886696657012266,763.5643908286638
431,-8.0753679999999992,-34.900050999999998,-8.073148780273652,-34.89806635417555,329.595909083899
728,-8.0732359999999996,-34.896500000000003,0,0,inf
2158,-8.0673530000000007,-34.900879000000003,0,0,inf
1398,-8.0701230000000006,-34.893859999999997,0,0,inf
2096,-8.0680289999999992,-34.890540999999999,0,0,inf
1820,-8.0689759999999993,-34.891209000000003,-8.069525571720865,-34.89555947438225,482.8438096895499
2261,-8.0667559999999998,-34.892712000000003,0,0,inf
561,-8.0743840000000002,-34.893729999999998,0,0,inf
2949,-8.0593690000000002,-34.906765,-8.059907083283154,-34.90033854635714,710.0561458633005
1165,-8.0711189999999995,-34.891998000000001,0,0,inf
929,-8.0725250000000006,-34.896743999999998,0,0,inf
336,-8.0758089999999996,-34.899909999999998,0,0,inf
1085,-8.0717560000000006,-34.89217,0,0,inf
1193,-8.0709440000000008,-34.896861999999999,0,0,inf
2739,-8.0635910000000006,-34.895766999999999,0,0,inf
2321,-8.0662979999999997,-34.893329999999999,0,0,inf
534,-8.0745290000000001,-34.900295,-8.072628599469923,-34.89476394825676,644.5530412436782
2742,-8.0635759999999994,-34.89555,-8.070754625078145,-34.893666484398345,824.7217850692614
869,-8.0726709999999997,-34.894939000000001,0,0,inf
1786,-8.0690869999999997,-34.889595,-8.070893635695418,-34.89086279149996,244.61752635238986
2519,-8.0653190000000006,-34.892906000000004,0,0,inf
1287,-8.0705980000000004,-34.892932999999999,0,0,inf
1249,-8.0707190000000004,-34.892220000000002,0,0,inf
1370,-8.0702649999999991,-34.893687999999997,0,0,inf
2937,-8.0600649999999998,-34.905945000000003,-8.070429636527432,-34.899660911979474,1344.2088102166433
1961,-8.0686070000000001,-34.889557000000003,-8.070453975467595,-34.8915118510796,297.4845516487738
40,-8.0774240000000006,-34.899025000000002,0,0,inf
158,-8.0766530000000003,-34.896683000000003,0,0,inf
2921,-8.0607050000000005,-34.905223999999997,-8.061525945687281,-34.894524435975114,1181.513175021443
1277,-8.0706369999999996,-34.891818999999998,0,0,inf
1669,-8.0693859999999997,-34.895350999999998,0,0,inf
1801,-8.0690430000000006,-34.895862999999999,0,0,inf
733,-8.0732269999999993,-34.896518999999998,0,0,inf
2523,-8.0652930000000005,-34.893894000000003,0,0,inf
601,-8.0742130000000003,-34.900157999999998,0,0,inf
2550,-8.0650259999999996,-34.894053999999997,0,0,inf
1858,-8.0688669999999991,-34.900402,0,0,inf
700,-8.0735270000000003,-34.890529999999998,0,0,inf
2866,-8.0622550000000004,-34.887920000000001,-8.069842950462167,-34.89430715737032,1098.353614641287
2740,-8.0635829999999995,-34.901440000000001,-8.070707798290329,-34.89367625951559,1165.434118757139
813,-8.0729070000000007,-34.895862999999999,0,0,inf
1296,-8.0705760000000009,-34.896892999999999,0,0,inf
9,-8.0775410000000001,-34.899231,-8.07194866999366,-34.89289480519817,934.4965929344833
1787,-8.0690869999999997,-34.888348000000001,-8.065746654320863,-34.89031734059186,430.0790523788424
1259,-8.0706910000000001,-34.892738000000001,0,0,inf
2733,-8.0635999999999992,-34.895966000000001,-8.06322774595347,-34.89544416417325,70.81011713775254
1233,-8.0707649999999997,-34.892612,0,0,inf
1168,-8.0711119999999994,-34.890694000000003,0,0,inf
2151,-8.0674639999999993,-34.900829000000002,0,0,inf
1605,-8.0695650000000008,-34.895851,0,0,inf
138,-8.0768160000000009,-34.897120999999999,0,0,inf
1854,-8.0688770000000005,-34.888775000000003,-8.06844739896164,-34.89323895589695,493.7716154724681
1619,-8.0695270000000008,-34.889515000000003,-8.066376202712028,-34.88994088531954,353.4762224652243
23,-8.0775000000000006,-34.899338,-8.070286854353194,-34.89438454912859,969.8985325192568
2837,-8.0624369999999992,-34.887695000000001,-8.072322380731677,-34.886318814620964,1109.5968903083085
2738,-8.0635929999999991,-34.888930999999999,-8.075559231202325,-34.89965750443325,1779.0539758978439
2348,-8.0660760000000007,-34.896918999999997,0,0,inf
1199,-8.0708920000000006,-34.900855999999997,-8.06925247861026,-34.897196366601335,442.22885701891704
1144,-8.0712600000000005,-34.890694000000003,0,0,inf
1071,-8.0718730000000001,-34.900753000000002,0,0,inf
1223,-8.0707979999999999,-34.892181000000001,0,0,inf
2067,-8.0681989999999999,-34.891959999999997,0,0,inf
1957,-8.0686110000000006,-34.891101999999997,0,0,inf
1772,-8.0691380000000006,-34.899532000000001,0,0,inf
378,-8.0755579999999991,-34.893211000000001,0,0,inf
770,-8.0731120000000001,-34.896571999999999,-8.068971074548685,-34.89323607786185,588.9792073519327
1930,-8.068676,-34.897205,0,0,inf
1741,-8.0692199999999996,-34.889549000000002,0,0,inf
2627,-8.0642859999999992,-34.897067999999997,-8.065662498755925,-34.8934007147379,431.788874123126
2657,-8.0640230000000006,-34.894523999999997,-8.062791560256226,-34.89454711554395,136.9534993252869
1019,-8.0722059999999995,-34.892280999999997,0,0,inf
1357,-8.0703390000000006,-34.893447999999999,0,0,inf
1955,-8.0686160000000005,-34.896602999999999,0,0,inf
972,-8.0724149999999995,-34.893349000000001,0,0,inf
2366,-8.0659069999999993,-34.896942000000003,0,0,inf
127,-8.0769110000000008,-34.899551000000002,-8.071803453282124,-34.893589823018225,867.9018695723045
1981,-8.0685739999999999,-34.891171,0,0,inf
143,-8.0767769999999999,-34.897064,0,0,inf
2362,-8.0659740000000006,-34.893562000000003,0,0,inf
221,-8.0763890000000007,-34.895988000000003,-8.071205786060538,-34.88998459953056,876.9296864795147
824,-8.0728749999999998,-34.89423,0,0,inf
1303,-8.0705469999999995,-34.900897999999998,-8.070058061557821,-34.8965044800661,486.74477310043153
1288,-8.0705969999999994,-34.900894000000001,-8.07002096802116,-34.895857053700134,558.2230214857296
1290,-8.0705939999999998,-34.896706000000002,0,0,inf
436,-8.0753450000000004,-34.900055000000002,-8.07384677271404,-34.8960310589858,473.29506120864977
1472,-8.0699159999999992,-34.894362999999998,0,0,inf
1440,-8.0699939999999994,-34.894100000000002,0,0,inf
444,-8.0752830000000007,-34.892356999999997,0,0,inf
2585,-8.0647859999999998,-34.893265,-8.064200522886026,-34.89406443903014,109.47524633798096
147,-8.0767360000000004,-34.896942000000003,0,0,inf
2370,-8.0658820000000002,-34.888210000000001,-8.065568627150885,-34.89108098625173,317.9960382499519
2515,-8.0653659999999991,-34.886538999999999,-8.06612215356714,-34.89132898615362,534.0140794157937
2882,-8.0617199999999993,-34.902008000000002,-8.061536058632148,-34.889328018587015,1396.1660238304028
411,-8.0754479999999997,-34.893459,0,0,inf
2678,-8.0639140000000005,-34.885936999999998,-8.073513880364448,-34.89034760685989,1172.7132828072508
2565,-8.0649689999999996,-34.885334,-8.068628407473948,-34.8880355996227,504.02318944490366
2846,-8.0623869999999993,-34.901558000000001,-8.061369868037106,-34.89349668524802,894.6959304613256
1625,-8.0695119999999996,-34.900664999999996,-8.069202785323442,-34.895807470372354,535.8888907991216
2941,-8.0597750000000001,-34.906283999999999,-8.06885175893609,-34.90055920031388,1189.920351273923
852,-8.0727440000000001,-34.890686000000002,0,0,inf
474,-8.0750279999999997,-34.891562999999998,0,0,inf
1791,-8.06907,-34.895805000000003,0,0,inf
318,-8.0759120000000006,-34.899867999999998,-8.074810510967506,-34.89454997770652,598.1476070570441
2623,-8.0643220000000007,-34.889355000000002,-8.067850495676717,-34.8914506573665,455.1608448140373
567,-8.0743519999999993,-34.900317999999999,0,0,inf
2784,-8.0631640000000004,-34.886806,-8.064215895299203,-34.89856953537317,1300.3835027343443
1068,-8.0718800000000002,-34.892014000000003,0,0,inf
911,-8.0725560000000005,-34.896518999999998,-8.067957426495752,-34.89281934505989,653.7331659763882
1377,-8.0702169999999995,-34.897331000000001,0,0,inf
1206,-8.0708549999999999,-34.891990999999997,0,0,inf
430,-8.0753699999999995,-34.892615999999997,0,0,inf
602,-8.0742089999999997,-34.890293,-8.070225012087189,-34.889643597267394,448.73136641851977
1751,-8.0691869999999994,-34.895657,0,0,inf
1237,-8.0707459999999998,-34.892422000000003,0,0,inf
2948,-8.0593939999999993,-34.906731000000001,-8.064616878709064,-34.89909552732315,1021.7368878653821
2760,-8.0634209999999999,-34.888821,-8.07057365881458,-34.889692130765006,801.101012554405
1857,-8.0688689999999994,-34.890717000000002,0,0,inf
181,-8.0764870000000002,-34.896121999999998,0,0,inf
2439,-8.0657920000000001,-34.890563999999998,-8.067935324955227,-34.89557494576849,600.9564592806263
2302,-8.0664459999999991,-34.895511999999997,0,0,inf
1175,-8.0710639999999998,-34.900826000000002,0,0,inf
2205,-8.0670219999999997,-34.894351999999998,0,0,inf
2418,-8.0658049999999992,-34.889972999999998,0,0,inf
620,-8.0740960000000008,-34.899631999999997,0,0,inf
266,-8.0761850000000006,-34.895020000000002,0,0,inf
1485,-8.0698819999999998,-34.894306,0,0,inf
853,-8.0727379999999993,-34.896675000000002,0,0,inf
2342,-8.0661179999999995,-34.888939000000001,-8.06651515190785,-34.88896457164569,44.25092487937391
985,-8.0723939999999992,-34.893475000000002,0,0,inf
2803,-8.0629039999999996,-34.888542000000001,-8.072700717365063,-34.88792693801189,1091.447854551213
2294,-8.0665169999999993,-34.889645000000002,0,0,inf
1997,-8.0685599999999997,-34.889446,-8.06912044476385,-34.892561712077196,348.63648289291666
844,-8.072794,-34.896667000000001,0,0,inf
1583,-8.0696100000000008,-34.89584,0,0,inf
2926,-8.0606860000000005,-34.905247000000003,-8.060997783760698,-34.890754967671356,1595.895606197411
2481,-8.0655990000000006,-34.887295000000002,-8.06814913582086,-34.89163307999602,555.4355755665849
1171,-8.0710899999999999,-34.891978999999999,0,0,inf
1096,-8.0716470000000005,-34.892124000000003,0,0,inf
2338,-8.0661609999999992,-34.893512999999999,0,0,inf
